date,time,speed,voltage,current,power,battery_level,distance,totaldistance,system_temp,cpu_temp,tilt,roll,mode,alert
2020-05-28,07:52:32.928,0.41,67.51,0.12,8.10,100,20,426688,27,0,0.00,0.00,0,
2020-05-28,07:52:33.049,0.07,67.55,0.07,4.73,100,20,426688,27,0,0.00,0.00,0,
2020-05-28,07:52:33.274,0.10,67.56,0.06,4.05,100,20,426688,27,0,0.00,0.00,0,
2020-05-28,07:52:33.648,0.08,67.54,0.04,2.70,100,20,426688,27,0,0.00,0.00,0,
2020-05-28,07:52:33.695,0.72,67.58,0.01,0.68,100,20,426688,27,0,0.00,0.00,0,
2020-05-28,07:52:33.859,1.44,67.58,0.04,2.70,100,20,426688,27,0,0.00,0.00,0,
2020-05-28,07:52:34.068,1.87,67.60,0.02,1.35,100,20,426688,27,0,0.00,0.00,0,
2020-05-28,07:52:34.267,1.92,67.52,0.08,5.40,100,20,426688,27,0,0.00,0.00,0,
2020-05-28,07:52:34.535,1.72,67.50,0.28,18.90,100,20,426688,27,0,0.00,0.00,0,
2020-05-28,07:52:34.653,3.12,67.09,2.15,144.24,100,20,426688,27,0,0.00,0.00,0,
2020-05-28,07:52:34.953,3.55,67.00,2.49,166.83,100,21,426689,27,0,0.00,0.00,0,
2020-05-28,07:52:35.147,5.39,65.92,7.63,502.97,99,21,426689,27,0,0.00,0.00,0,
2020-05-28,07:52:35.332,6.93,66.29,5.94,393.76,100,21,426689,27,0,0.00,0.00,0,
2020-05-28,07:52:35.493,6.41,66.77,3.53,235.70,100,22,426690,27,0,0.00,0.00,0,
2020-05-28,07:52:35.689,6.94,66.59,4.24,282.34,100,22,426690,27,0,0.00,0.00,0,
2020-05-28,07:52:35.869,7.92,66.41,5.14,341.35,100,22,426690,27,0,0.00,0.00,0,
2020-05-28,07:52:36.064,8.68,66.22,6.08,402.62,100,23,426691,27,0,0.00,0.00,0,
2020-05-28,07:52:36.313,9.69,65.86,7.83,515.68,99,23,426691,27,0,0.00,0.00,0,
2020-05-28,07:52:36.477,10.61,66.18,6.17,408.33,100,24,426692,27,0,0.00,0.00,0,
2020-05-28,07:52:36.678,10.76,66.75,3.45,230.29,100,25,426693,27,0,0.00,0.00,0,
2020-05-28,07:52:36.904,9.76,67.50,-0.11,-7.43,100,25,426693,27,0,0.00,0.00,0,
2020-05-28,07:52:37.068,8.30,66.78,2.94,196.33,100,26,426694,27,0,0.00,0.00,0,
2020-05-28,07:52:37.316,10.23,65.86,7.72,508.44,99,26,426694,27,0,0.00,0.00,0,
2020-05-28,07:52:37.600,11.36,65.47,9.25,605.60,96,27,426695,27,0,0.00,0.00,0,
2020-05-28,07:52:37.770,12.69,65.69,8.43,553.77,98,28,426696,27,0,0.00,0.00,0,
2020-05-28,07:52:37.934,13.20,66.24,5.62,372.27,100,28,426696,27,0,0.00,0.00,0,
2020-05-28,07:52:38.074,12.91,66.81,2.95,197.09,100,29,426697,27,0,0.00,0.00,0,
2020-05-28,07:52:38.284,12.58,66.94,2.20,147.27,100,30,426698,27,0,0.00,0.00,0,
2020-05-28,07:52:38.524,12.52,66.87,2.41,161.16,100,31,426699,27,0,0.00,0.00,0,
2020-05-28,07:52:38.674,13.06,66.87,2.76,184.56,100,31,426699,27,0,0.00,0.00,0,
2020-05-28,07:52:38.883,12.84,67.02,2.22,148.78,100,32,426700,27,0,0.00,0.00,0,
2020-05-28,07:52:39.079,12.69,66.92,2.57,171.98,100,33,426701,27,0,0.00,0.00,0,
2020-05-28,07:52:39.318,12.99,66.68,4.02,268.05,100,34,426702,27,0,0.00,0.00,0,
2020-05-28,07:52:39.499,13.71,66.67,3.78,252.01,100,34,426702,28,0,0.00,0.00,0,
2020-05-28,07:52:39.702,14.00,66.93,2.57,172.01,100,35,426703,27,0,0.00,0.00,0,
2020-05-28,07:52:39.923,13.93,67.11,1.66,111.40,100,36,426704,28,0,0.00,0.00,0,
2020-05-28,07:52:40.084,13.74,67.03,1.99,133.39,100,37,426705,28,0,0.00,0.00,0,
2020-05-28,07:52:40.322,13.96,66.99,2.28,152.74,100,37,426705,27,0,0.00,0.00,0,
2020-05-28,07:52:40.505,14.33,66.93,2.47,165.32,100,38,426706,28,0,0.00,0.00,0,
2020-05-28,07:52:40.694,14.57,66.84,2.87,191.83,100,39,426707,27,0,0.00,0.00,0,
2020-05-28,07:52:40.893,14.95,66.73,3.85,256.91,100,40,426708,27,0,0.00,0.00,0,
2020-05-28,07:52:41.089,15.07,66.82,3.29,219.84,100,41,426709,27,0,0.00,0.00,0,
2020-05-28,07:52:41.328,15.03,67.03,1.97,132.05,100,42,426710,28,0,0.00,0.00,0,
2020-05-28,07:52:41.496,14.99,67.13,1.18,79.21,100,43,426711,28,0,0.00,0.00,0,
2020-05-28,07:52:41.697,14.67,67.13,1.37,91.97,100,43,426711,27,0,0.00,0.00,0,
2020-05-28,07:52:41.908,14.56,67.26,0.65,43.72,100,44,426712,28,0,0.00,0.00,0,
2020-05-28,07:52:42.124,14.39,67.43,-0.08,-5.39,100,45,426713,28,0,0.00,0.00,0,
2020-05-28,07:52:42.302,13.80,67.53,-0.58,-39.17,100,46,426714,28,0,0.00,0.00,0,
2020-05-28,07:52:42.499,13.32,67.46,-0.17,-11.47,100,47,426715,28,0,0.00,0.00,0,
2020-05-28,07:52:42.809,12.92,67.26,0.72,48.43,100,47,426715,27,0,0.00,0.00,0,
2020-05-28,07:52:42.928,12.95,67.14,1.33,89.30,100,48,426716,28,0,0.00,0.00,0,
2020-05-28,07:52:43.113,13.39,66.93,2.59,173.35,100,49,426717,28,0,0.00,0.00,0,
2020-05-28,07:52:43.317,13.39,67.01,2.30,154.12,100,50,426718,28,0,0.00,0.00,0,
2020-05-28,07:52:43.579,13.44,67.08,1.78,119.40,100,50,426718,28,0,0.00,0.00,0,
2020-05-28,07:52:43.729,13.47,66.89,2.65,177.26,100,51,426719,28,0,0.00,0.00,0,
2020-05-28,07:52:43.910,13.78,66.57,4.28,284.92,100,52,426720,28,0,0.00,0.00,0,
2020-05-28,07:52:44.119,14.20,66.66,3.77,251.31,100,53,426721,28,0,0.00,0.00,0,
2020-05-28,07:52:44.330,14.65,66.33,5.30,351.55,100,54,426722,28,0,0.00,0.00,0,
2020-05-28,07:52:44.524,15.46,66.25,5.66,374.98,100,55,426723,28,0,0.00,0.00,0,
2020-05-28,07:52:44.719,16.24,66.51,4.41,293.31,100,55,426723,28,0,0.00,0.00,0,
2020-05-28,07:52:44.952,16.24,67.03,1.83,122.66,100,56,426724,27,0,0.00,0.00,0,
2020-05-28,07:52:45.134,15.86,67.28,0.48,32.29,100,57,426725,28,0,0.00,0.00,0,
2020-05-28,07:52:45.335,16.01,67.45,-0.35,-23.61,100,58,426726,28,0,0.00,0.00,0,
2020-05-28,07:52:45.528,15.63,67.41,-0.01,-0.67,100,59,426727,28,0,0.00,0.00,0,
2020-05-28,07:52:45.723,15.92,67.01,1.71,114.59,100,60,426728,28,0,0.00,0.00,0,
2020-05-28,07:52:45.919,16.05,67.21,1.03,69.23,100,61,426729,28,0,0.00,0.00,0,
2020-05-28,07:52:46.113,16.21,67.15,1.18,79.24,100,62,426730,28,0,0.00,0.00,0,
2020-05-28,07:52:46.339,16.46,67.12,1.57,105.38,100,63,426731,28,0,0.00,0.00,0,
2020-05-28,07:52:46.549,16.56,67.36,0.45,30.31,100,64,426732,28,0,0.00,0.00,0,
2020-05-28,07:52:46.759,16.44,67.60,-0.99,-66.92,100,65,426733,28,0,0.00,0.00,0,
2020-05-28,07:52:46.940,16.30,67.86,-2.29,-155.40,100,66,426734,28,0,0.00,0.00,0,
2020-05-28,07:52:47.133,16.03,67.96,-2.55,-173.30,100,67,426735,28,0,0.00,0.00,0,
2020-05-28,07:52:47.376,15.47,67.97,-2.49,-169.25,100,67,426735,28,0,0.00,0.00,0,
2020-05-28,07:52:47.525,15.30,68.19,-3.21,-218.89,100,68,426736,28,0,0.00,0.00,0,
2020-05-28,07:52:47.838,14.83,68.29,-3.62,-247.21,100,69,426737,28,0,0.00,0.00,0,
2020-05-28,07:52:47.944,14.29,68.14,-2.69,-183.30,100,70,426738,28,0,0.00,0.00,0,
2020-05-28,07:52:48.124,14.21,68.00,-2.26,-153.68,100,71,426739,28,0,0.00,0.00,0,
2020-05-28,07:52:48.396,13.85,67.89,-1.74,-118.13,100,72,426740,28,0,0.00,0.00,0,
2020-05-28,07:52:48.561,13.66,67.56,-0.29,-19.59,100,72,426740,28,0,0.00,0.00,0,
2020-05-28,07:52:48.723,14.05,67.51,0.05,3.38,100,73,426741,28,0,0.00,0.00,0,
2020-05-28,07:52:48.950,13.98,66.99,2.34,156.76,100,74,426742,28,0,0.00,0.00,0,
2020-05-28,07:52:49.129,14.30,66.88,2.60,173.89,100,75,426743,28,0,0.00,0.00,0,
2020-05-28,07:52:49.429,14.88,66.81,2.91,194.42,100,76,426744,28,0,0.00,0.00,0,
2020-05-28,07:52:49.579,15.32,67.02,2.07,138.73,100,77,426745,28,0,0.00,0.00,0,
2020-05-28,07:52:49.729,15.05,67.45,0.19,12.82,100,77,426745,28,0,0.00,0.00,0,
2020-05-28,07:52:49.969,14.50,67.63,-0.79,-53.43,100,78,426746,28,0,0.00,0.00,0,
2020-05-28,07:52:50.134,14.46,67.56,-0.47,-31.75,100,79,426747,28,0,0.00,0.00,0,
2020-05-28,07:52:50.435,14.60,67.64,-0.87,-58.85,100,80,426748,28,0,0.00,0.00,0,
2020-05-28,07:52:50.613,14.38,67.72,-1.27,-86.00,100,81,426749,28,0,0.00,0.00,0,
2020-05-28,07:52:50.736,14.15,67.76,-1.39,-94.19,100,82,426750,28,0,0.00,0.00,0,
2020-05-28,07:52:50.989,13.40,67.98,-2.21,-150.24,100,82,426750,28,0,0.00,0.00,0,
2020-05-28,07:52:51.214,12.97,67.89,-1.85,-125.60,100,83,426751,28,0,0.00,0.00,0,
2020-05-28,07:52:51.379,12.84,67.56,-0.60,-40.54,100,84,426752,28,0,0.00,0.00,0,
2020-05-28,07:52:51.547,12.84,67.46,0.03,2.02,100,85,426753,28,0,0.00,0.00,0,
2020-05-28,07:52:51.739,12.35,67.37,0.43,28.97,100,85,426753,28,0,0.00,0.00,0,
2020-05-28,07:52:52.023,12.52,66.98,2.10,140.66,100,86,426754,28,0,0.00,0.00,0,
2020-05-28,07:52:52.188,13.20,66.71,3.52,234.82,100,87,426755,28,0,0.00,0.00,0,
2020-05-28,07:52:52.368,13.75,66.48,4.53,301.15,100,88,426756,28,0,0.00,0.00,0,
2020-05-28,07:52:52.579,14.12,66.34,5.31,352.27,100,88,426756,28,0,0.00,0.00,0,
2020-05-28,07:52:52.758,14.81,66.02,6.76,446.30,100,89,426757,28,0,0.00,0.00,0,
2020-05-28,07:52:53.029,15.50,66.05,6.31,416.78,100,90,426758,28,0,0.00,0.00,0,
2020-05-28,07:52:53.149,15.66,66.42,4.73,314.17,100,91,426759,28,0,0.00,0.00,0,
2020-05-28,07:52:53.462,15.98,66.32,4.76,315.68,100,92,426760,28,0,0.00,0.00,0,
2020-05-28,07:52:53.589,16.02,66.37,4.67,309.95,100,93,426761,28,0,0.00,0.00,0,
2020-05-28,07:52:53.750,16.19,66.53,3.66,243.50,100,94,426762,28,0,0.00,0.00,0,
2020-05-28,07:52:53.965,16.11,66.82,2.06,137.65,100,95,426763,28,0,0.00,0.00,0,
2020-05-28,07:52:54.158,15.91,66.90,1.61,107.71,100,96,426764,28,0,0.00,0.00,0,
2020-05-28,07:52:54.373,15.76,66.93,1.63,109.10,100,97,426765,28,0,0.00,0.00,0,
2020-05-28,07:52:54.578,15.97,67.10,0.87,58.38,100,97,426765,28,0,0.00,0.00,0,
2020-05-28,07:52:54.760,15.86,67.19,0.33,22.17,100,98,426766,28,0,0.00,0.00,0,
2020-05-28,07:52:55.001,15.46,67.28,-0.03,-2.02,100,99,426767,28,0,0.00,0.00,0,
2020-05-28,07:52:55.181,15.18,67.38,-0.45,-30.32,100,100,426768,28,0,0.00,0.00,0,
